"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57"
"vp_diagnostics_Image.original_Maximum_2",-0.0307313188161396,-0.012177641010029,0.00336315407988945,-0.0348435504295178,-0.0284072684338053,0.0365403577784891,0.0753694610475072,-0.0209152580963851,-0.0627092424241414,0.1145961215271,0.0712392697513932,-0.0195548998779307,0.0596143651257577,0.00258389827691975,0.0287371134655359,-0.00860979848490284,0.0656895661106912,-0.0294646766718205,-0.0351826784620791,0.10267531145801,-0.0548222506375833,-0.0162087849266088,0.0291783158086127,0.0238363276680137,-0.0174569353347598,0.0661557456518408,-0.0320374978402619,-0.019957602316745,0.164112651046008,-0.0450182925136583,-0.0404755840827428,-0.0661232597156594,0.046291304457499,-0.0156444210464852,-0.0486993435283353,0.0610983911962184,-0.10861115281749,-0.0230589557582593,0.00354562089630064,0.0888483870069895,0.0479073039601528,-0.00594736912157293,0.00737004334471062,-0.024736344980716,-0.0500004902625401,0.0286600345262263,0.135841347182662,-0.0517631484134543,0.0334948153676544,0.016434162665003,0.0330183347399389,0.00435166824927835,0.0216150671460578,-0.0233764188417779,-0.0339887383018505,0.0351962640436644,-0.04758297185141
"fp_diagnostics_Mask.original_VoxelNum_1",-0.0685717320407398,-0.0340612779866808,0.0450415839030011,0.0344638552054942,-0.0349487251409851,0.0371723964386343,0.0108546984639659,0.0120384497886414,0.032510105049493,-0.0180011582871055,-0.028437050948736,0.00297496692588233,0.0103028589021873,0.0174228627761082,0.0385835788173573,0.0488185525841846,0.0257675051324522,0.0453891347163526,0.0172201367877376,0.0223343678488133,-0.0289802855502773,0.0120821195338559,0.0160071895733413,-0.0327566860776825,0.026550155802798,-0.0192369656821837,-0.0400622861647465,-0.00398994112584794,0.0053902724835225,-0.012602987280757,0.0163195899076248,-0.0148444132001181,0.00938653480918985,0.0112235168880123,0.0212210288369833,-0.024218973692293,0.0145652747423866,-0.00470183467872251,0.0218092947763744,-0.00623213268793961,0.0159369765635618,-0.0112456647146229,-0.000679833699326999,0.0318711949297137,0.0233585999595329,0.0131479517381039,-0.00377187209172145,-0.00577973767393295,0.00133179267031644,-0.00863623126718346,-0.0398596965750233,0.011984218538303,0.0207178540236179,-0.0103834398223658,0.00606348210019491,-0.00201179746830685,0.0708389620400399
"ktrans_diagnostics_Mask.original_VoxelNum_1",-0.0685717320407399,-0.0340612779866809,0.0450415839030012,0.0344638552054941,-0.0349487251409855,0.0371723964386345,0.0108546984639659,0.0120384497886414,0.0325101050494931,-0.0180011582871058,-0.0284370509487362,0.00297496692588234,0.0103028589021874,0.017422862776108,0.0385835788173574,0.0488185525841849,0.0257675051324522,0.0453891347163524,0.0172201367877377,0.022334367848813,-0.0289802855502775,0.0120821195338561,0.0160071895733412,-0.0327566860776827,0.0265501558027978,-0.0192369656821833,-0.0400622861647463,-0.00398994112584763,0.0053902724835228,-0.0126029872807571,0.016319589907625,-0.014844413200118,0.00938653480918985,0.011223516888012,0.0212210288369831,-0.0242189736922933,0.0145652747423867,-0.00470183467872202,0.0218092947763744,-0.00623213268793967,0.0159369765635623,-0.0112456647146222,-0.000679833699326645,0.0318711949297145,0.0233585999595327,0.013147951738104,-0.00377187209172074,-0.00577973767393291,0.00133179267031724,-0.00863623126718372,-0.039859696575023,0.0119842185383036,0.0207178540236185,-0.0103834398223667,0.0060634821001961,-0.00201179746830661,0.0192905924121168
"tau_diagnostics_Mask.original_VoxelNum_1",-0.0680939820517679,-0.0330442098932072,0.0456300503586964,0.0355181154506561,-0.0355441235995436,0.0368761684479894,0.0108070650048348,0.0115610614361296,0.0316463831443281,-0.0188186724182927,-0.0266021390959082,0.00282724872121385,0.0117776718981589,0.0193351628219224,0.0407305659244828,0.0480401963791435,0.022759442702503,0.0449033381225974,0.01613844582236,0.0232313426918011,-0.0290963248980632,0.0122281800843167,0.0132153493599525,-0.0290836950551704,0.0282158197512561,-0.0117455265306815,-0.0470471440176334,0.0100781347734984,0.00518203841079522,-0.015385634674768,0.011298344083497,-0.0112931538914259,0.0195980684718521,0.0103631600102783,0.0156141231762553,-0.0172856971867172,0.0411535284514463,-0.0150293817225983,0.0348749297730251,-0.0471487126186304,-0.037512282693937,-0.0434493723598165,0.0255050321348807,0.0351749020390897,-0.0164166395165325,0.00743386599433757,0.0336645315032177,-0.0278976747840347,0.0310997950448682,0.00315992702596096,-0.0104546626630925,0.00129637435938846,0.0221678915652824,-0.0011091412534988,0.025990353499047,-0.00955061282471395,0.0741290823715855
"ve_diagnostics_Mask.original_VoxelNum_1",-0.0685717320407399,-0.0340612779866809,0.045041583903001,0.0344638552054942,-0.0349487251409853,0.0371723964386345,0.0108546984639659,0.0120384497886414,0.0325101050494928,-0.0180011582871056,-0.0284370509487364,0.00297496692588244,0.0103028589021874,0.0174228627761082,0.0385835788173574,0.0488185525841847,0.0257675051324523,0.0453891347163527,0.0172201367877376,0.0223343678488129,-0.0289802855502775,0.0120821195338565,0.0160071895733412,-0.0327566860776824,0.0265501558027979,-0.0192369656821832,-0.0400622861647467,-0.00398994112584793,0.00539027248352292,-0.0126029872807567,0.0163195899076246,-0.0148444132001178,0.00938653480918968,0.0112235168880123,0.0212210288369831,-0.0242189736922932,0.0145652747423867,-0.0047018346787225,0.0218092947763744,-0.00623213268793935,0.0159369765635618,-0.0112456647146217,-0.000679833699327277,0.0318711949297141,0.0233585999595323,0.0131479517381037,-0.00377187209172102,-0.00577973767393312,0.00133179267031661,-0.00863623126718379,-0.039859696575023,0.0119842185383023,0.0207178540236189,-0.010383439822367,0.00606348210019476,-0.00201179746830693,-0.0762544941468166
"vp_diagnostics_Mask.original_VoxelNum_1",-0.0685717320407398,-0.034061277986681,0.0450415839030011,0.0344638552054941,-0.0349487251409855,0.0371723964386343,0.010854698463966,0.0120384497886413,0.032510105049493,-0.0180011582871058,-0.0284370509487362,0.00297496692588255,0.0103028589021873,0.0174228627761082,0.0385835788173574,0.0488185525841845,0.025767505132452,0.0453891347163525,0.0172201367877375,0.0223343678488131,-0.0289802855502774,0.012082119533856,0.0160071895733411,-0.0327566860776828,0.0265501558027981,-0.0192369656821836,-0.0400622861647465,-0.00398994112584761,0.00539027248352293,-0.0126029872807566,0.0163195899076249,-0.0148444132001185,0.00938653480918993,0.0112235168880118,0.0212210288369836,-0.0242189736922933,0.0145652747423866,-0.00470183467872273,0.0218092947763743,-0.00623213268793892,0.015936976563562,-0.0112456647146222,-0.000679833699326823,0.0318711949297144,0.0233585999595322,0.0131479517381037,-0.00377187209172101,-0.00577973767393307,0.00133179267031736,-0.0086362312671841,-0.0398596965750228,0.0119842185383028,0.0207178540236192,-0.0103834398223667,0.00606348210019476,-0.00201179746830745,0.0530319062320821
"fp_diagnostics_Mask.original_VoxelNum_2",0.0198796621638866,-0.0936904549656799,-0.0533828098800896,0.0355532882221145,0.00590539828362372,0.00547875340231487,-0.0434467309198853,-0.0181025491611838,-0.0402751561330078,0.00150186421351271,-0.00807369868479074,-0.0202845735763949,0.017294098160437,0.0156144920957173,-0.0193183088574353,0.0110080577752492,0.0085990053086478,0.0215800160241755,0.0079394836196914,0.0217787457215539,-0.0233520537543091,0.0545487913786338,0.00454886739352075,-0.0282186191806157,-0.000997591046141083,-0.0116457371092655,0.0260191546997076,0.0208198156598733,0.000745922509290326,-0.0308550759525955,0.000314004826842618,0.012532042726553,-0.027147005772729,0.0251580609315092,0.0289438527887445,-0.00808916869707656,-0.0211306511740687,0.00298482239319894,0.00928626288799686,0.01515360640505,-0.00385784571180772,-0.0300460624902107,-0.0168907329548003,0.0144627203694116,0.0151973283858927,-0.00918328086688364,-0.00327193554096908,-0.0100505881958814,-0.000959486532006986,0.0200336963669145,0.00585403346256539,-0.0216073656170448,-0.00741298397653032,0.0124248535467466,-0.0302869924538299,-0.00454200029595835,0.0639237459437061
"ktrans_diagnostics_Mask.original_VoxelNum_2",0.0198796621638866,-0.0936904549656799,-0.0533828098800897,0.0355532882221145,0.00590539828362369,0.00547875340231496,-0.0434467309198855,-0.0181025491611838,-0.0402751561330076,0.00150186421351277,-0.00807369868479099,-0.0202845735763946,0.017294098160437,0.0156144920957172,-0.0193183088574354,0.0110080577752491,0.00859900530864756,0.0215800160241754,0.0079394836196918,0.0217787457215538,-0.0233520537543093,0.0545487913786336,0.00454886739352077,-0.0282186191806154,-0.000997591046141319,-0.0116457371092653,0.0260191546997075,0.0208198156598731,0.00074592250929067,-0.0308550759525953,0.000314004826842416,0.0125320427265534,-0.0271470057727297,0.0251580609315093,0.0289438527887446,-0.00808916869707716,-0.021130651174069,0.00298482239319882,0.00928626288799674,0.0151536064050497,-0.00385784571180768,-0.0300460624902104,-0.0168907329548004,0.0144627203694121,0.0151973283858922,-0.0091832808668846,-0.00327193554096924,-0.0100505881958822,-0.000959486532007805,0.0200336963669146,0.0058540334625658,-0.0216073656170467,-0.00741298397653037,0.0124248535467462,-0.0302869924538288,-0.0045420002959576,-0.0107901407254881
"tau_diagnostics_Mask.original_VoxelNum_2",0.0204820617751925,-0.0929734852546081,-0.0532510909302073,0.036244522456154,0.00562421952517868,0.00518479544344905,-0.0436869220652808,-0.0185905671194717,-0.0410967654511456,0.00104210825974567,-0.0067365909156074,-0.0204282989784285,0.0183297998872545,0.0169668198211557,-0.0180759448834395,0.0101585868106237,0.00617816633562139,0.0203787184972175,0.00741888887289281,0.0233125479848119,-0.022729403841109,0.0552837002480832,0.00201647051135175,-0.0255801869751875,0.000355821609082575,-0.00579752174552947,0.0208678609160861,0.031162943451208,0.000430790046103994,-0.0324331153011575,-0.00386424942622595,0.0153256472173371,-0.0196934761507775,0.0247629969923175,0.024583326343765,-0.00274983516599505,-0.00101048354065347,-0.00492436127931974,0.0189995286320978,-0.0161237288998139,-0.0446147837767826,-0.0547310739983829,0.0033339321189378,0.0165467425485861,-0.0153923142683846,-0.0147511036440053,0.0244941366449319,-0.0260664049173461,0.0216595624816663,0.0286926497599276,0.0282175746466083,-0.0292198972638986,-0.00634610263108875,0.0201628492643971,-0.0140824094561455,-0.00956873889704058,-0.0224040408257262
"ve_diagnostics_Mask.original_VoxelNum_2",0.0198796621638867,-0.0936904549656798,-0.0533828098800895,0.0355532882221145,0.00590539828362368,0.00547875340231473,-0.0434467309198856,-0.0181025491611836,-0.0402751561330078,0.00150186421351255,-0.00807369868479048,-0.0202845735763948,0.0172940981604372,0.0156144920957174,-0.0193183088574354,0.0110080577752497,0.00859900530864834,0.0215800160241758,0.00793948361969151,0.0217787457215539,-0.023352053754309,0.0545487913786341,0.00454886739352057,-0.0282186191806157,-0.000997591046140928,-0.0116457371092653,0.0260191546997071,0.0208198156598728,0.000745922509290639,-0.0308550759525953,0.000314004826842642,0.0125320427265529,-0.0271470057727291,0.0251580609315093,0.0289438527887443,-0.00808916869707667,-0.0211306511740688,0.00298482239319857,0.00928626288799699,0.0151536064050497,-0.00385784571180708,-0.0300460624902107,-0.0168907329548002,0.0144627203694117,0.0151973283858932,-0.00918328086688388,-0.00327193554096835,-0.0100505881958818,-0.000959486532005934,0.0200336963669141,0.00585403346256428,-0.0216073656170445,-0.00741298397652944,0.0124248535467459,-0.0302869924538302,-0.00454200029595902,0.0328019411914972
"vp_diagnostics_Mask.original_VoxelNum_2",0.0198796621638866,-0.0936904549656799,-0.0533828098800898,0.0355532882221146,0.00590539828362377,0.00547875340231479,-0.0434467309198852,-0.0181025491611839,-0.0402751561330077,0.00150186421351268,-0.00807369868479059,-0.020284573576395,0.0172940981604371,0.0156144920957175,-0.0193183088574354,0.0110080577752496,0.00859900530864811,0.0215800160241759,0.00793948361969136,0.0217787457215542,-0.023352053754309,0.0545487913786337,0.00454886739352071,-0.0282186191806156,-0.000997591046141007,-0.0116457371092652,0.0260191546997074,0.0208198156598732,0.000745922509290057,-0.0308550759525957,0.000314004826842523,0.0125320427265532,-0.0271470057727292,0.0251580609315098,0.0289438527887444,-0.0080891686970767,-0.0211306511740687,0.00298482239319883,0.00928626288799715,0.0151536064050501,-0.00385784571180741,-0.0300460624902104,-0.0168907329548006,0.0144627203694122,0.0151973283858924,-0.00918328086688396,-0.0032719355409687,-0.0100505881958812,-0.000959486532006368,0.0200336963669139,0.00585403346256483,-0.0216073656170445,-0.00741298397652921,0.0124248535467458,-0.0302869924538296,-0.0045420002959585,0.0303051169717456
"fp_diagnostics_Mask.original_VolumeNum_1",-0.0568942513441793,-0.00292180775506174,-0.0552840915284805,-0.00432007619627998,0.0571260661492534,0.0107495157451132,0.0128681374111637,-0.0137633805687934,-0.0365084408502178,0.0278874624457776,-0.0427444112567271,-0.0128839606023543,-0.0297312334911045,-0.0209909310675268,0.0313380356422761,-0.0342630500953819,-0.00969162614753761,-0.0304131432314786,0.0388716815130521,-0.0361252887898834,0.0474472931696678,-0.0442045625450718,0.119589261647509,0.0682485668882332,0.119229288409181,-0.041600927353003,0.0857085497385402,0.0866618246664937,0.0141755701717382,-0.0781406283324193,0.04698562915571,-0.0489641431456818,-0.000773470323179575,0.0140961811145657,0.0176156850450655,0.0358414450688181,-0.0277375125249953,-0.0612519913449271,0.0101747819357161,0.0834520565131659,-0.0993873430188245,-0.0198367880863355,-0.0538678343547649,0.0300754878730625,-0.0466944385410826,-0.053008762963973,-0.0166254784437169,0.0531530916562708,-0.0573031647491737,0.00963690867754526,-0.049798415288962,0.0360535496735432,0.00471628668460495,0.00467735196250918,0.0129197025330551,0.0038806866595537,0.0343706036839625
"ktrans_diagnostics_Mask.original_VolumeNum_1",-0.0568942513441793,-0.00292180775506169,-0.0552840915284804,-0.00432007619628004,0.0571260661492534,0.0107495157451131,0.0128681374111634,-0.0137633805687931,-0.0365084408502177,0.0278874624457775,-0.0427444112567271,-0.0128839606023541,-0.0297312334911045,-0.0209909310675271,0.0313380356422758,-0.0342630500953819,-0.0096916261475376,-0.0304131432314787,0.038871681513052,-0.0361252887898836,0.0474472931696681,-0.0442045625450719,0.119589261647509,0.0682485668882338,0.119229288409182,-0.0416009273530028,0.0857085497385398,0.0866618246664935,0.0141755701717384,-0.0781406283324193,0.0469856291557105,-0.0489641431456815,-0.000773470323179423,0.0140961811145651,0.0176156850450657,0.0358414450688179,-0.0277375125249949,-0.0612519913449276,0.0101747819357162,0.0834520565131665,-0.0993873430188243,-0.0198367880863358,-0.0538678343547652,0.0300754878730629,-0.0466944385410824,-0.0530087629639733,-0.0166254784437174,0.0531530916562704,-0.0573031647491734,0.00963690867754507,-0.0497984152889624,0.0360535496735425,0.00471628668460508,0.0046773519625091,0.0129197025330546,0.0038806866595532,-0.0936924748325047
"tau_diagnostics_Mask.original_VolumeNum_1",-0.0563653408141338,-0.00184250159666766,-0.0550872082275809,-0.00347663725457389,0.0568894968360013,0.0103617820416105,0.0128234232560404,-0.0143043430912762,-0.0375669931286652,0.0272801178758888,-0.0410485570621356,-0.0130767626380732,-0.0284818401223774,-0.0193290393762967,0.0333102891365384,-0.0352973077935462,-0.0126526700854064,-0.0311462786128056,0.0379150992984368,-0.0354871022596842,0.0476065859184131,-0.0442593126947146,0.117294080691612,0.072054446791004,0.121084261803296,-0.0346170771603227,0.0795764058933263,0.100193024481947,0.014005336339587,-0.0809653785956992,0.0423540258760929,-0.0457272979085725,0.0087915081002526,0.013289697262144,0.0123177655946038,0.0425740330503495,-0.00287883725442273,-0.071147985863599,0.02241174193859,0.0452681286626753,-0.150044923187218,-0.0501459620074531,-0.0294151288031658,0.0331575758953516,-0.0843473299166502,-0.0586080610049882,0.0185436699449032,0.0325481008655723,-0.0294996027388445,0.0207964501741859,-0.0221515301576635,0.026073429193198,0.00601504293673115,0.0134555745801453,0.0316798791704277,-0.00318903893854996,-0.00243497685579829
"ve_diagnostics_Mask.original_VolumeNum_1",-0.0568942513441793,-0.00292180775506167,-0.0552840915284804,-0.00432007619628004,0.0571260661492535,0.0107495157451132,0.0128681374111636,-0.0137633805687933,-0.0365084408502175,0.0278874624457776,-0.042744411256727,-0.0128839606023542,-0.0297312334911045,-0.0209909310675268,0.0313380356422758,-0.0342630500953819,-0.00969162614753762,-0.0304131432314789,0.0388716815130521,-0.0361252887898836,0.0474472931696679,-0.0442045625450719,0.119589261647509,0.0682485668882333,0.119229288409182,-0.0416009273530028,0.0857085497385397,0.0866618246664932,0.0141755701717385,-0.0781406283324189,0.0469856291557105,-0.0489641431456819,-0.000773470323179448,0.0140961811145651,0.0176156850450656,0.0358414450688179,-0.0277375125249948,-0.0612519913449276,0.0101747819357163,0.083452056513166,-0.0993873430188242,-0.0198367880863358,-0.0538678343547647,0.0300754878730626,-0.0466944385410821,-0.0530087629639732,-0.0166254784437174,0.0531530916562711,-0.0573031647491734,0.0096369086775451,-0.0497984152889619,0.0360535496735427,0.00471628668460532,0.00467735196250859,0.0129197025330553,0.00388068665955326,-0.0247265327714736
"vp_diagnostics_Mask.original_VolumeNum_1",-0.0568942513441794,-0.00292180775506166,-0.0552840915284803,-0.00432007619628005,0.0571260661492535,0.0107495157451132,0.0128681374111635,-0.0137633805687932,-0.0365084408502177,0.0278874624457776,-0.042744411256727,-0.0128839606023542,-0.0297312334911045,-0.0209909310675271,0.0313380356422758,-0.0342630500953819,-0.00969162614753759,-0.0304131432314787,0.0388716815130522,-0.0361252887898836,0.047447293169668,-0.0442045625450719,0.119589261647509,0.0682485668882338,0.119229288409182,-0.0416009273530028,0.0857085497385398,0.0866618246664933,0.0141755701717385,-0.0781406283324191,0.0469856291557105,-0.0489641431456819,-0.000773470323179371,0.0140961811145651,0.0176156850450655,0.0358414450688181,-0.027737512524995,-0.0612519913449278,0.0101747819357163,0.083452056513166,-0.0993873430188242,-0.0198367880863359,-0.0538678343547647,0.0300754878730622,-0.0466944385410819,-0.0530087629639733,-0.0166254784437171,0.0531530916562707,-0.0573031647491738,0.00963690867754497,-0.049798415288962,0.0360535496735428,0.00471628668460567,0.0046773519625087,0.0129197025330549,0.00388068665955307,-0.0414698924600851
"fp_diagnostics_Mask.original_VolumeNum_2",-0.0571474203827381,-0.00549044765991504,-0.0246082359313558,-0.0536335133366099,-0.00495139301482147,-0.0530224457852895,-0.0181106733063637,0.0687550686394989,-0.0350944749184411,0.000543863846504686,0.0192345140982122,-0.0301195722612252,0.0111030115622513,0.0256600132495064,0.0598041396030462,-0.00251861135400254,0.0396726202937354,0.00579541478306902,-0.0305950770496352,-0.0074897899602626,0.0690651322152139,-0.0849376218586725,-0.0149611822947117,-0.0577134147613147,0.0670391680658223,-0.0453239863028673,-0.111864275196187,0.0362476156457242,0.024480525505007,-0.034136006416068,0.0763962427033598,0.0202381598718792,0.000519750674388677,0.0351064349114969,0.0870200002309056,-0.0630030430167474,-0.0425998465418096,0.0796338643049062,-0.0368993364260666,0.000512562332100853,-0.0251001209814506,-0.0342247048376034,-0.0409811977002739,-0.0769911080597764,-0.0401876393649519,0.0194760593484985,0.00422061702739439,0.00156327473102451,-0.0336153820002067,-0.0801447932953946,-0.0161614126256666,0.00505703609718358,0.0353376192711091,0.0104854608304525,-0.0588863309760255,-0.034226577762431,-0.0139099936219584
"ktrans_diagnostics_Mask.original_VolumeNum_2",-0.0571474203827376,-0.00549044765991505,-0.0246082359313561,-0.0536335133366098,-0.00495139301482186,-0.0530224457852899,-0.0181106733063636,0.0687550686394988,-0.0350944749184405,0.000543863846503824,0.0192345140982118,-0.030119572261225,0.0111030115622511,0.0256600132495065,0.0598041396030462,-0.00251861135400252,0.0396726202937354,0.00579541478306969,-0.0305950770496359,-0.0074897899602634,0.0690651322152141,-0.084937621858672,-0.0149611822947117,-0.0577134147613154,0.0670391680658219,-0.0453239863028675,-0.111864275196187,0.0362476156457237,0.0244805255050059,-0.0341360064160666,0.0763962427033598,0.0202381598718805,0.000519750674389003,0.0351064349114981,0.0870200002309055,-0.0630030430167474,-0.0425998465418096,0.0796338643049063,-0.0368993364260659,0.000512562332099712,-0.0251001209814498,-0.034224704837603,-0.0409811977002732,-0.076991108059777,-0.0401876393649522,0.0194760593484988,0.00422061702739417,0.00156327473102687,-0.0336153820002082,-0.0801447932953947,-0.0161614126256655,0.00505703609718383,0.0353376192711099,0.010485460830452,-0.0588863309760256,-0.0342265777624311,0.130465847747552
